tag_name,min,max,total,time,min_minute,max_minute,valid,end_point,read_num,datetime_obj,datetime_str,raw_attributes
report_data[112].log_data[0],1.0,1.0,3600.0,3600.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[1],0.0,1.0,57.75,3600.0,0,59,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[2],0.0,0.0,0.0,3600.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[3],0.0,0.0,0.0,3600.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[4],0.6868749856948853,1.0087499618530273,3062.897705078125,3600.0,0,59,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[5],0.0,7.15125036239624,353.8896179199219,3600.0,0,59,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[6],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[7],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[8],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[9],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[10],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[11],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[12],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[13],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[14],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[15],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[16],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[17],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[18],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
report_data[112].log_data[19],0.0,0.0,0.0,0.0,0,0,True,False,112,2022-05-01 09:59:59,2022-5-1 9:59:59,"[2022, 5, 1, 9, 59, 59, 0, 0, True]"
